image_path,xmin,ymin,xmax,ymax,label
Orthophoto_University_Example.tif,3753,1748,3784,1749,Tree
Orthophoto_University_Example.tif,3483,1343,3506,1359,Tree
Orthophoto_University_Example.tif,3655,2466,3677,2488,Tree
Orthophoto_University_Example.tif,2334,590,2349,605,Tree
Orthophoto_University_Example.tif,2498,2156,2517,2177,Tree
Orthophoto_University_Example.tif,1145,1661,1161,1677,Tree
Orthophoto_University_Example.tif,1368,2009,1369,2010,Tree
Orthophoto_University_Example.tif,2915,901,2928,902,Tree
Orthophoto_University_Example.tif,2598,1360,2613,1374,Tree
Orthophoto_University_Example.tif,2925,1949,2954,1978,Tree
Orthophoto_University_Example.tif,2304,1969,2305,1988,Tree
Orthophoto_University_Example.tif,1177,1640,1192,1641,Tree
Orthophoto_University_Example.tif,3078,3918,3101,3943,Tree
Orthophoto_University_Example.tif,1401,169,1417,187,Tree
Orthophoto_University_Example.tif,51,45,71,65,Tree
Orthophoto_University_Example.tif,2646,1203,2661,1218,Tree
Orthophoto_University_Example.tif,2942,3644,2964,3645,Tree
Orthophoto_University_Example.tif,269,225,294,251,Tree
Orthophoto_University_Example.tif,3691,2343,3707,2358,Tree
Orthophoto_University_Example.tif,1704,3891,1723,3911,Tree
Orthophoto_University_Example.tif,1037,962,1056,981,Tree
Orthophoto_University_Example.tif,2815,3401,2835,3421,Tree
Orthophoto_University_Example.tif,2308,2387,2319,2407,Tree
Orthophoto_University_Example.tif,2884,3864,2902,3882,Tree
Orthophoto_University_Example.tif,380,2170,396,2186,Tree
Orthophoto_University_Example.tif,1218,2145,1242,2170,Tree
Orthophoto_University_Example.tif,892,1046,908,1062,Tree
Orthophoto_University_Example.tif,181,230,206,256,Tree
Orthophoto_University_Example.tif,3864,1753,3890,1778,Tree
Orthophoto_University_Example.tif,3092,1630,3093,1645,Tree
Orthophoto_University_Example.tif,1223,2369,1242,2388,Tree
Orthophoto_University_Example.tif,2515,1353,2529,1369,Tree
Orthophoto_University_Example.tif,987,3285,988,3302,Tree
Orthophoto_University_Example.tif,1435,2930,1456,2952,Tree
Orthophoto_University_Example.tif,2417,3656,2441,3679,Tree
Orthophoto_University_Example.tif,1506,3942,1528,3965,Tree
Orthophoto_University_Example.tif,1878,2954,1902,2979,Tree
Orthophoto_University_Example.tif,2244,1630,2245,1646,Tree
Orthophoto_University_Example.tif,2699,386,2721,399,Tree
Orthophoto_University_Example.tif,87,1964,102,1980,Tree
Orthophoto_University_Example.tif,2885,3746,2910,3770,Tree
Orthophoto_University_Example.tif,3798,1770,3813,1785,Tree
Orthophoto_University_Example.tif,2296,1180,2317,1199,Tree
Orthophoto_University_Example.tif,1112,328,1140,353,Tree
Orthophoto_University_Example.tif,2560,1945,2577,1969,Tree
Orthophoto_University_Example.tif,3632,3484,3650,3502,Tree
Orthophoto_University_Example.tif,687,1872,703,1890,Tree
Orthophoto_University_Example.tif,2432,2167,2433,2193,Tree
Orthophoto_University_Example.tif,2813,3738,2836,3760,Tree
Orthophoto_University_Example.tif,3844,1440,3864,1457,Tree
Orthophoto_University_Example.tif,1333,92,1349,106,Tree
Orthophoto_University_Example.tif,2059,2369,2081,2393,Tree
Orthophoto_University_Example.tif,2714,1178,2736,1201,Tree
Orthophoto_University_Example.tif,2173,2406,2187,2420,Tree
Orthophoto_University_Example.tif,1510,2946,1532,2959,Tree
Orthophoto_University_Example.tif,2256,958,2282,985,Tree
Orthophoto_University_Example.tif,3079,1304,3099,1325,Tree
Orthophoto_University_Example.tif,1781,3893,1782,3919,Tree
Orthophoto_University_Example.tif,1050,2265,1073,2266,Tree
Orthophoto_University_Example.tif,3865,4024,3883,4044,Tree
Orthophoto_University_Example.tif,367,2596,387,2615,Tree
Orthophoto_University_Example.tif,2050,489,2072,490,Tree
Orthophoto_University_Example.tif,1597,1588,1629,1619,Tree
Orthophoto_University_Example.tif,943,2701,966,2727,Tree
Orthophoto_University_Example.tif,521,75,546,98,Tree
Orthophoto_University_Example.tif,1994,1719,2017,1743,Tree
Orthophoto_University_Example.tif,1542,3071,1572,3099,Tree
Orthophoto_University_Example.tif,2665,1273,2681,1274,Tree
Orthophoto_University_Example.tif,1281,1442,1298,1459,Tree
Orthophoto_University_Example.tif,2918,3421,2941,3444,Tree
Orthophoto_University_Example.tif,2177,473,2200,474,Tree
Orthophoto_University_Example.tif,2375,693,2390,711,Tree
Orthophoto_University_Example.tif,1184,3086,1204,3107,Tree
Orthophoto_University_Example.tif,1972,952,1973,976,Tree
Orthophoto_University_Example.tif,3486,3707,3502,3726,Tree
Orthophoto_University_Example.tif,178,1151,196,1171,Tree
Orthophoto_University_Example.tif,2936,2133,2956,2155,Tree
Orthophoto_University_Example.tif,3866,1486,3890,1509,Tree
Orthophoto_University_Example.tif,3686,974,3711,1003,Tree
Orthophoto_University_Example.tif,1400,2967,1428,2992,Tree
Orthophoto_University_Example.tif,3261,1191,3279,1213,Tree
Orthophoto_University_Example.tif,3257,1098,3258,1121,Tree
Orthophoto_University_Example.tif,2240,2269,2260,2270,Tree
Orthophoto_University_Example.tif,2797,1501,2821,1527,Tree
Orthophoto_University_Example.tif,2132,1730,2133,1745,Tree
Orthophoto_University_Example.tif,823,2716,838,2732,Tree
Orthophoto_University_Example.tif,1479,2947,1501,2959,Tree
Orthophoto_University_Example.tif,3508,1071,3509,1099,Tree
Orthophoto_University_Example.tif,180,1120,196,1137,Tree
Orthophoto_University_Example.tif,3209,1632,3234,1658,Tree
Orthophoto_University_Example.tif,1054,1732,1069,1748,Tree
Orthophoto_University_Example.tif,1353,1989,1370,2006,Tree
Orthophoto_University_Example.tif,903,400,923,421,Tree
Orthophoto_University_Example.tif,3668,3505,3669,3528,Tree
Orthophoto_University_Example.tif,3064,1232,3065,1249,Tree
Orthophoto_University_Example.tif,3400,1305,3427,1306,Tree
Orthophoto_University_Example.tif,3229,2933,3253,2957,Tree
Orthophoto_University_Example.tif,3760,2363,3781,2384,Tree
Orthophoto_University_Example.tif,2756,188,2776,208,Tree
Orthophoto_University_Example.tif,2303,3370,2317,3385,Tree
Orthophoto_University_Example.tif,1879,1402,1904,1428,Tree
Orthophoto_University_Example.tif,2450,1939,2475,1963,Tree
Orthophoto_University_Example.tif,2921,1135,2936,1150,Tree
Orthophoto_University_Example.tif,3016,3620,3041,3645,Tree
Orthophoto_University_Example.tif,241,843,242,866,Tree
Orthophoto_University_Example.tif,572,2706,591,2728,Tree
Orthophoto_University_Example.tif,3561,1414,3591,1443,Tree
Orthophoto_University_Example.tif,1179,319,1201,341,Tree
Orthophoto_University_Example.tif,779,398,802,423,Tree
Orthophoto_University_Example.tif,762,2018,776,2034,Tree
Orthophoto_University_Example.tif,2795,3430,2816,3452,Tree
Orthophoto_University_Example.tif,932,407,951,427,Tree
Orthophoto_University_Example.tif,1667,2661,1681,2676,Tree
Orthophoto_University_Example.tif,955,2670,970,2685,Tree
Orthophoto_University_Example.tif,1257,1285,1274,1303,Tree
Orthophoto_University_Example.tif,1746,3790,1768,3812,Tree
Orthophoto_University_Example.tif,3433,1128,3434,1155,Tree
Orthophoto_University_Example.tif,2145,4040,2170,4062,Tree
Orthophoto_University_Example.tif,2401,3529,2427,3555,Tree
Orthophoto_University_Example.tif,1291,1894,1306,1909,Tree
Orthophoto_University_Example.tif,2631,3648,2651,3649,Tree
Orthophoto_University_Example.tif,2560,2437,2572,2455,Tree
Orthophoto_University_Example.tif,3299,1039,3314,1054,Tree
Orthophoto_University_Example.tif,1041,1784,1057,1801,Tree
Orthophoto_University_Example.tif,547,137,562,153,Tree
Orthophoto_University_Example.tif,3332,2101,3357,2126,Tree
Orthophoto_University_Example.tif,1718,621,1737,643,Tree
Orthophoto_University_Example.tif,2744,3402,2762,3403,Tree
Orthophoto_University_Example.tif,1443,613,1462,634,Tree
Orthophoto_University_Example.tif,1958,531,1972,546,Tree
Orthophoto_University_Example.tif,1178,1733,1179,1752,Tree
Orthophoto_University_Example.tif,1429,42,1445,58,Tree
Orthophoto_University_Example.tif,1228,1707,1242,1721,Tree
Orthophoto_University_Example.tif,3889,3955,3907,3975,Tree
Orthophoto_University_Example.tif,1281,1859,1299,1860,Tree
Orthophoto_University_Example.tif,2881,1477,2906,1504,Tree
Orthophoto_University_Example.tif,1250,3157,1273,3182,Tree
Orthophoto_University_Example.tif,1546,2539,1570,2562,Tree
Orthophoto_University_Example.tif,2459,1379,2480,1401,Tree
Orthophoto_University_Example.tif,2718,2583,2741,2604,Tree
Orthophoto_University_Example.tif,1353,2011,1371,2031,Tree
Orthophoto_University_Example.tif,944,2531,960,2532,Tree
Orthophoto_University_Example.tif,2359,1376,2382,1377,Tree
Orthophoto_University_Example.tif,3682,389,3706,390,Tree
Orthophoto_University_Example.tif,3057,1019,3079,1039,Tree
Orthophoto_University_Example.tif,3160,1009,3181,1010,Tree
Orthophoto_University_Example.tif,3482,1381,3503,1404,Tree
Orthophoto_University_Example.tif,865,2849,882,2867,Tree
Orthophoto_University_Example.tif,1881,870,1904,895,Tree
Orthophoto_University_Example.tif,2765,3415,2785,3437,Tree
Orthophoto_University_Example.tif,2774,3330,2795,3353,Tree
Orthophoto_University_Example.tif,2924,1907,2945,1928,Tree
Orthophoto_University_Example.tif,41,596,64,623,Tree
Orthophoto_University_Example.tif,3541,1037,3556,1053,Tree
Orthophoto_University_Example.tif,2644,1265,2657,1280,Tree
Orthophoto_University_Example.tif,3623,962,3655,995,Tree
Orthophoto_University_Example.tif,2429,3792,2460,3822,Tree
Orthophoto_University_Example.tif,2977,2320,3002,2346,Tree
Orthophoto_University_Example.tif,1264,1905,1265,1906,Tree
Orthophoto_University_Example.tif,1971,459,1990,480,Tree
Orthophoto_University_Example.tif,282,2699,296,2714,Tree
Orthophoto_University_Example.tif,365,2621,391,2646,Tree
Orthophoto_University_Example.tif,1502,1446,1532,1476,Tree
Orthophoto_University_Example.tif,1594,306,1626,339,Tree
Orthophoto_University_Example.tif,2112,1660,2140,1680,Tree
Orthophoto_University_Example.tif,1162,1047,1181,1067,Tree
Orthophoto_University_Example.tif,358,2470,379,2493,Tree
Orthophoto_University_Example.tif,3120,3358,3146,3384,Tree
Orthophoto_University_Example.tif,2774,3451,2796,3472,Tree
Orthophoto_University_Example.tif,821,1965,850,1995,Tree
Orthophoto_University_Example.tif,2699,1373,2721,1395,Tree
Orthophoto_University_Example.tif,1149,1778,1164,1794,Tree
Orthophoto_University_Example.tif,1542,2496,1558,2512,Tree
Orthophoto_University_Example.tif,2743,3821,2759,3839,Tree
Orthophoto_University_Example.tif,1587,4041,1602,4058,Tree
Orthophoto_University_Example.tif,1258,1793,1273,1809,Tree
Orthophoto_University_Example.tif,1879,1770,1901,1792,Tree
Orthophoto_University_Example.tif,1214,1785,1215,1801,Tree
Orthophoto_University_Example.tif,3093,1642,3109,1658,Tree
Orthophoto_University_Example.tif,3275,3711,3308,3744,Tree
Orthophoto_University_Example.tif,1478,1814,1492,1830,Tree
Orthophoto_University_Example.tif,745,1986,758,2001,Tree
Orthophoto_University_Example.tif,2403,659,2417,674,Tree
Orthophoto_University_Example.tif,2818,3807,2840,3829,Tree
Orthophoto_University_Example.tif,320,250,332,273,Tree
Orthophoto_University_Example.tif,3590,1326,3610,1347,Tree
Orthophoto_University_Example.tif,1318,1810,1334,1826,Tree
Orthophoto_University_Example.tif,190,2663,205,2678,Tree
Orthophoto_University_Example.tif,3321,1736,3345,1762,Tree
Orthophoto_University_Example.tif,3079,984,3094,1000,Tree
Orthophoto_University_Example.tif,3202,1218,3226,1243,Tree
Orthophoto_University_Example.tif,1600,2256,1620,2276,Tree
Orthophoto_University_Example.tif,1927,960,1949,972,Tree
Orthophoto_University_Example.tif,2240,1158,2251,1181,Tree
Orthophoto_University_Example.tif,1388,2055,1408,2076,Tree
Orthophoto_University_Example.tif,1260,2176,1277,2193,Tree
Orthophoto_University_Example.tif,1353,2442,1373,2464,Tree
Orthophoto_University_Example.tif,2616,1235,2617,1256,Tree
Orthophoto_University_Example.tif,2714,3866,2730,3883,Tree
Orthophoto_University_Example.tif,783,2036,802,2057,Tree
Orthophoto_University_Example.tif,3123,2826,3146,2850,Tree
Orthophoto_University_Example.tif,3242,3881,3263,3904,Tree
Orthophoto_University_Example.tif,2667,3602,2668,3617,Tree
Orthophoto_University_Example.tif,1243,3044,1265,3071,Tree
Orthophoto_University_Example.tif,1795,1546,1814,1569,Tree
Orthophoto_University_Example.tif,1551,1638,1572,1658,Tree
Orthophoto_University_Example.tif,2705,484,2729,510,Tree
Orthophoto_University_Example.tif,2863,1282,2877,1296,Tree
Orthophoto_University_Example.tif,1441,2295,1461,2314,Tree
Orthophoto_University_Example.tif,3664,1451,3665,1472,Tree
Orthophoto_University_Example.tif,2101,2517,2119,2537,Tree
Orthophoto_University_Example.tif,3598,2721,3621,2746,Tree
Orthophoto_University_Example.tif,3630,294,3653,318,Tree
Orthophoto_University_Example.tif,2519,3682,2542,3706,Tree
Orthophoto_University_Example.tif,1812,2404,1838,2430,Tree
Orthophoto_University_Example.tif,1003,1453,1019,1470,Tree
Orthophoto_University_Example.tif,1395,2351,1416,2373,Tree
Orthophoto_University_Example.tif,2919,2240,2941,2252,Tree
Orthophoto_University_Example.tif,2828,3425,2846,3442,Tree
Orthophoto_University_Example.tif,2299,1522,2320,1523,Tree
Orthophoto_University_Example.tif,2468,3678,2490,3700,Tree
Orthophoto_University_Example.tif,1216,3174,1237,3197,Tree
Orthophoto_University_Example.tif,2674,3773,2691,3789,Tree
Orthophoto_University_Example.tif,3469,1210,3486,1227,Tree
Orthophoto_University_Example.tif,1348,2484,1366,2501,Tree
Orthophoto_University_Example.tif,357,2504,373,2523,Tree
Orthophoto_University_Example.tif,2204,1576,2225,1597,Tree
Orthophoto_University_Example.tif,1878,2323,1897,2343,Tree
Orthophoto_University_Example.tif,972,1008,990,1028,Tree
Orthophoto_University_Example.tif,3860,566,3881,587,Tree
Orthophoto_University_Example.tif,2774,2216,2795,2237,Tree
Orthophoto_University_Example.tif,2896,1651,2923,1652,Tree
Orthophoto_University_Example.tif,1953,2136,1970,2152,Tree
Orthophoto_University_Example.tif,1131,1978,1152,1998,Tree
Orthophoto_University_Example.tif,1076,2999,1077,3019,Tree
Orthophoto_University_Example.tif,1921,1254,1940,1274,Tree
Orthophoto_University_Example.tif,1324,2200,1344,2220,Tree
Orthophoto_University_Example.tif,1736,2267,1757,2268,Tree
Orthophoto_University_Example.tif,1300,2251,1316,2252,Tree
Orthophoto_University_Example.tif,2011,2156,2031,2157,Tree
Orthophoto_University_Example.tif,3723,2846,3753,2876,Tree
Orthophoto_University_Example.tif,239,112,260,132,Tree
Orthophoto_University_Example.tif,3682,2368,3707,2369,Tree
Orthophoto_University_Example.tif,801,2024,820,2044,Tree
Orthophoto_University_Example.tif,2726,263,2750,286,Tree
Orthophoto_University_Example.tif,3864,1369,3880,1384,Tree
Orthophoto_University_Example.tif,3613,1402,3638,1403,Tree
Orthophoto_University_Example.tif,608,1824,625,1844,Tree
Orthophoto_University_Example.tif,3854,1216,3878,1241,Tree
Orthophoto_University_Example.tif,3327,3809,3347,3828,Tree
Orthophoto_University_Example.tif,3203,3005,3234,3035,Tree
Orthophoto_University_Example.tif,2891,960,2912,971,Tree
Orthophoto_University_Example.tif,2237,3125,2252,3140,Tree
Orthophoto_University_Example.tif,2422,3509,2445,3532,Tree
Orthophoto_University_Example.tif,1920,1359,1946,1388,Tree
Orthophoto_University_Example.tif,2240,1373,2258,1396,Tree
Orthophoto_University_Example.tif,2821,87,2851,116,Tree
Orthophoto_University_Example.tif,1332,3890,1349,3907,Tree
Orthophoto_University_Example.tif,1091,3393,1107,3394,Tree
Orthophoto_University_Example.tif,3364,1342,3384,1359,Tree
Orthophoto_University_Example.tif,2206,2521,2230,2547,Tree
Orthophoto_University_Example.tif,3806,1679,3829,1701,Tree
Orthophoto_University_Example.tif,2761,1507,2786,1508,Tree
Orthophoto_University_Example.tif,3130,1933,3145,1948,Tree
Orthophoto_University_Example.tif,1896,1807,1914,1826,Tree
Orthophoto_University_Example.tif,3693,3452,3719,3477,Tree
Orthophoto_University_Example.tif,166,2470,195,2498,Tree
Orthophoto_University_Example.tif,2660,1250,2674,1251,Tree
Orthophoto_University_Example.tif,363,139,382,159,Tree
Orthophoto_University_Example.tif,2931,832,2947,849,Tree
Orthophoto_University_Example.tif,3245,2120,3269,2121,Tree
Orthophoto_University_Example.tif,3049,940,3075,966,Tree
Orthophoto_University_Example.tif,3778,1174,3779,1190,Tree
Orthophoto_University_Example.tif,3480,2849,3497,2866,Tree
Orthophoto_University_Example.tif,2677,393,2678,417,Tree
Orthophoto_University_Example.tif,775,3035,791,3036,Tree
Orthophoto_University_Example.tif,3174,1659,3194,1679,Tree
Orthophoto_University_Example.tif,1659,3822,1678,3845,Tree
Orthophoto_University_Example.tif,3044,1565,3063,1584,Tree
Orthophoto_University_Example.tif,2636,2317,2669,2347,Tree
Orthophoto_University_Example.tif,2916,2170,2947,2201,Tree
Orthophoto_University_Example.tif,1302,1973,1324,1998,Tree
Orthophoto_University_Example.tif,655,1826,675,1848,Tree
Orthophoto_University_Example.tif,3646,1192,3668,1212,Tree
Orthophoto_University_Example.tif,2148,1336,2174,1362,Tree
Orthophoto_University_Example.tif,2880,1764,2909,1795,Tree
Orthophoto_University_Example.tif,1437,2437,1454,2454,Tree
Orthophoto_University_Example.tif,830,3475,848,3494,Tree
Orthophoto_University_Example.tif,3854,764,3875,785,Tree
Orthophoto_University_Example.tif,3515,1026,3536,1049,Tree
Orthophoto_University_Example.tif,2208,3770,2226,3771,Tree
Orthophoto_University_Example.tif,3026,3588,3042,3605,Tree
Orthophoto_University_Example.tif,3500,1422,3522,1447,Tree
Orthophoto_University_Example.tif,2502,2437,2518,2454,Tree
Orthophoto_University_Example.tif,2240,1019,2259,1040,Tree
Orthophoto_University_Example.tif,1454,474,1477,497,Tree
Orthophoto_University_Example.tif,1571,2034,1593,2056,Tree
Orthophoto_University_Example.tif,3327,1245,3350,1271,Tree
Orthophoto_University_Example.tif,3657,2002,3682,2025,Tree
